# static_c=1_k=2_n=250_b=-0.1_p=0.5
#
# N1	aoic	stdev
0	-1.0455	0.00181185
3	-1.03062	0.00990519
6	-1.01144	0.0186952
9	-0.98766	0.02736
12	-0.956461	0.0433354
15	-0.913118	0.121611
18	-0.854265	0.172762
21	-0.741	0.317718
24	-0.613073	0.405532
27	-0.442514	0.471438
30	-0.248955	0.540694
33	-0.0845184	0.544079
36	0.159399	0.540882
39	0.364503	0.487858
42	0.486877	0.45072
45	0.627813	0.348876
48	0.716862	0.308465
51	0.798394	0.22125
54	0.842481	0.188378
57	0.880435	0.15419
60	0.911438	0.137114
63	0.93164	0.120299
66	0.955949	0.102463
69	0.973167	0.0792193
72	0.991867	0.0757929
75	1.00124	0.0693852
78	1.01512	0.0630365
81	1.02382	0.0591517
84	1.0379	0.0502874
87	1.04735	0.0451888
90	1.05751	0.0403812
93	1.06497	0.0392651
96	1.07263	0.0368063
99	1.08092	0.0308571
102	1.08662	0.0316845
105	1.09396	0.0276574
108	1.1004	0.0261059
111	1.10686	0.0231846
114	1.11199	0.0226823
117	1.11733	0.0233491
120	1.12301	0.0203975
123	1.12851	0.018284
126	1.13465	0.015053
129	1.13826	0.0161843
132	1.14387	0.0137518
135	1.14837	0.0134183
138	1.15352	0.0115514
141	1.15785	0.0120095
144	1.16228	0.0113163
147	1.16719	0.00885884
150	1.17124	0.00868575
