# static_c=1_k=2_n=250_b=-0.04_p=0.9
#
# N1	aoic	stdev
0	-0.889603	0.488188
3	-0.791863	0.612603
6	-0.603167	0.780489
9	-0.344045	0.912255
12	-0.0899019	0.961726
15	0.227391	0.936109
18	0.425482	0.86796
21	0.686385	0.693911
24	0.832866	0.53785
27	0.933321	0.369564
30	0.984735	0.250683
33	1.01217	0.155844
36	1.03048	0.0683447
39	1.03633	0.0545432
42	1.04239	0.00500538
45	1.04706	0.00266836
48	1.05151	0.00260696
51	1.05596	0.00294738
54	1.0605	0.00259002
57	1.06486	0.00259845
60	1.06914	0.00261279
63	1.07361	0.0032462
66	1.07793	0.0025763
69	1.08235	0.0032077
72	1.08671	0.00261443
75	1.09074	0.00297305
78	1.09518	0.00301458
81	1.09945	0.00284986
84	1.10347	0.0027677
87	1.1079	0.00264414
90	1.11213	0.00256978
93	1.1162	0.00246124
96	1.12043	0.00274131
99	1.12448	0.00249474
102	1.12866	0.00247157
105	1.13293	0.00256145
108	1.13685	0.00256742
111	1.14089	0.00248909
114	1.14499	0.00255645
117	1.14906	0.00252613
120	1.15311	0.00243938
123	1.15704	0.0024466
126	1.16107	0.00267609
129	1.16488	0.00238486
132	1.16896	0.00235891
135	1.17285	0.00232111
138	1.17678	0.00240335
141	1.18089	0.00233128
144	1.18475	0.00229433
147	1.18862	0.00244014
150	1.19239	0.00220026
