# static_c=1_k=2_n=250_b=-0.08_p=0.1
#
# N1	aoic	stdev
0	-0.994187	0.0584541
3	-0.920546	0.0763274
6	-0.83884	0.0894843
9	-0.747994	0.104451
12	-0.65969	0.115364
15	-0.568936	0.127748
18	-0.477179	0.133812
21	-0.36705	0.146927
24	-0.283353	0.152734
27	-0.193112	0.158962
30	-0.0966308	0.152293
33	-0.00830956	0.153917
36	0.0721709	0.150766
39	0.142408	0.154155
42	0.229121	0.153712
45	0.285313	0.145692
48	0.351824	0.144756
51	0.42179	0.136319
54	0.486	0.130859
57	0.529903	0.132877
60	0.57386	0.126226
63	0.624221	0.121299
66	0.671717	0.11326
69	0.717067	0.110497
72	0.748291	0.104696
75	0.780861	0.0985863
78	0.811713	0.0969684
81	0.845407	0.0928721
84	0.871191	0.0871313
87	0.896627	0.0836351
90	0.916211	0.0814794
93	0.941821	0.0753831
96	0.958924	0.0727802
99	0.978853	0.0681814
102	0.997074	0.0677192
105	1.01297	0.0599678
108	1.03297	0.0556388
111	1.04392	0.0543256
114	1.05695	0.0539121
117	1.0708	0.047899
120	1.07998	0.0437304
123	1.09491	0.0403991
126	1.10364	0.0392882
129	1.11515	0.0360594
132	1.11984	0.0361479
135	1.13116	0.0305525
138	1.13895	0.0282278
141	1.1445	0.0286675
144	1.15152	0.0259311
147	1.15767	0.0247732
150	1.16545	0.0213084
