# static_c=1_k=2_n=250_b=-0.08_p=0.9
#
# N1	aoic	stdev
0	-1.03382	0.0629781
3	-1.02273	0.0628668
6	-0.996635	0.17645
9	-0.956872	0.282443
12	-0.888715	0.413789
15	-0.761073	0.58535
18	-0.649083	0.683569
21	-0.390891	0.834573
24	-0.0959858	0.907638
27	0.224953	0.893971
30	0.472419	0.804682
33	0.679459	0.674298
36	0.84974	0.482678
39	0.940486	0.340068
42	0.994429	0.202363
45	1.01119	0.147035
48	1.01926	0.135028
51	1.03507	0.0595938
54	1.04094	0.0508155
57	1.04686	0.00427787
60	1.05125	0.00493471
63	1.05492	0.037203
66	1.06065	0.00327538
69	1.06528	0.00310276
72	1.06967	0.00373071
75	1.07409	0.00332308
78	1.07852	0.0028716
81	1.08299	0.00355618
84	1.08738	0.00278951
87	1.09192	0.00276509
90	1.09623	0.00268946
93	1.10054	0.00273271
96	1.10493	0.00301603
99	1.10922	0.00270981
102	1.1134	0.0028872
105	1.11766	0.00274893
108	1.12179	0.00267206
111	1.12618	0.00263785
114	1.13045	0.00256594
117	1.13455	0.00252091
120	1.13879	0.00256804
123	1.14306	0.00250281
126	1.14683	0.00316983
129	1.15101	0.00265769
132	1.1552	0.00248747
135	1.15928	0.00248899
138	1.16336	0.0023796
141	1.16724	0.00245181
144	1.17148	0.00250223
147	1.17527	0.00240244
150	1.17941	0.00231117
