0 	 -0.505026341884 	 0.741606628858 
2 	 0.0166712642968 	 0.980904367682 
4 	 0.556226282081 	 0.718225705509 
6 	 0.466696499759 	 0.661791765604 
8 	 0.870425777548 	 0.319937940297 
10 	 0.828289757338 	 0.314146985037 
12 	 1.03579775171 	 0.000296116736738 
14 	 1.04091274035 	 0.00771928011584 
16 	 1.05045207879 	 0.000605018119925 
18 	 1.0577147787 	 0.000520592279979 
20 	 1.06523158278 	 0.00055046242274 
22 	 1.072089247 	 0.000656488875879 
24 	 1.07964308607 	 0.000751780866118 
26 	 1.08682444238 	 0.000498055624012 
28 	 1.09420388084 	 0.00065033978931 
30 	 1.10099111668 	 0.000664180829149 
32 	 1.10753391885 	 0.00092914414504 
34 	 1.11467843858 	 0.000564308595678 
36 	 1.12123321148 	 0.000601125205882 
38 	 1.12838714461 	 0.000337236978846 
40 	 1.13502628823 	 0.0006075680929 
42 	 1.14185206733 	 0.000599428278483 
44 	 1.14837747904 	 0.000483844771132 
46 	 1.15493030369 	 0.000620196105754 
48 	 1.16180634865 	 0.000399992459882 
50 	 1.16828392225 	 0.000566496317734 
52 	 1.17485051228 	 0.000919138891017 
54 	 1.18131791726 	 0.000567159827124 
56 	 1.1880218308 	 0.000511302778768 
58 	 1.19386469282 	 0.000717549132754 
60 	 1.20018149116 	 0.000374247445088 
62 	 1.20693815294 	 0.000565267882573 
64 	 1.2129408488 	 0.000434026668676 
66 	 1.21926923976 	 0.000413757607273 
68 	 1.22524535369 	 0.000542904798438 
70 	 1.23143838557 	 0.00052778797071 
72 	 1.23754797611 	 0.000623900521266 
74 	 1.24378009428 	 0.000384154723244 
76 	 1.2497469137 	 0.000210810156589 
78 	 1.25579067818 	 0.000550048818166 
80 	 1.26167765572 	 0.000326607665169 
82 	 1.26789717875 	 0.000216441796842 
84 	 1.27369945396 	 0.000286865939869 
86 	 1.27940157996 	 0.000308930835258 
88 	 1.28547663706 	 0.000171752594822 
90 	 1.29133360309 	 0.000227717894275 
92 	 1.2970282278 	 0.000203867867658 
94 	 1.30290705625 	 5.17258884876e-05 
96 	 1.30860165228 	 8.38674161085e-05 
98 	 1.31431701167 	 5.3536418921e-05 
